state,district,code,sn,candidate,gender,party,votes,remark,source_file
Anambra,ANAMBRA SOUTH,SD/012/AN,9,ONWUKWE EMENIKE EVANS,M,DA,73,,Anambra_ANAMBRA-SOUTH.pdf
Anambra,ANAMBRA SOUTH,SD/012/AN,10,NWENYI BOBBY CHRISTOPHER,M,DPP,175,,Anambra_ANAMBRA-SOUTH.pdf
Anambra,ANAMBRA SOUTH,SD/012/AN,11,OTTI CHRISTIAN IKECHUKWU,M,ID,28,,Anambra_ANAMBRA-SOUTH.pdf
Anambra,ANAMBRA SOUTH,SD/012/AN,12,EZEOBI INNOCENT CHUKWUDI,M,JMPP,93,,Anambra_ANAMBRA-SOUTH.pdf
Anambra,ANAMBRA SOUTH,SD/012/AN,13,OGWUELEKA EMMANUEL CHIKWUEKE,M,KP,46,,Anambra_ANAMBRA-SOUTH.pdf
Anambra,ANAMBRA SOUTH,SD/012/AN,14,ANUMBA OGONNA CHIAZOR,M,LP,212,,Anambra_ANAMBRA-SOUTH.pdf
Anambra,ANAMBRA SOUTH,SD/012/AN,15,SAMUEL CLIFFORD MADU,M,MPN,65,,Anambra_ANAMBRA-SOUTH.pdf
Anambra,ANAMBRA SOUTH,SD/012/AN,16,OKALA PETER,M,NCP,81,,Anambra_ANAMBRA-SOUTH.pdf
Anambra,ANAMBRA SOUTH,SD/012/AN,17,UNIGWE MICHAEL N.,M,NDLP,237,,Anambra_ANAMBRA-SOUTH.pdf
Anambra,ANAMBRA SOUTH,SD/012/AN,18,OSUNKWO EMEKA MARK GEORGE,M,PDC,155,,Anambra_ANAMBRA-SOUTH.pdf
Anambra,ANAMBRA SOUTH,SD/012/AN,19,UBAH CHRISTIAN CHUKWUNEDUM,M,PDP,52462,,Anambra_ANAMBRA-SOUTH.pdf
Anambra,ANAMBRA SOUTH,SD/012/AN,20,UDEH MARTINS,M,PPP,126,,Anambra_ANAMBRA-SOUTH.pdf
Anambra,ANAMBRA SOUTH,SD/012/AN,21,PRINCE OKOLI E. PETER,M,PRP,36,,Anambra_ANAMBRA-SOUTH.pdf
Anambra,ANAMBRA SOUTH,SD/012/AN,22,OBIH NKEIRUKA FAITH,F,RP,32,,Anambra_ANAMBRA-SOUTH.pdf
Anambra,ANAMBRA SOUTH,SD/012/AN,23,EZEOBIKA CHUKWUDI ECHEZONA,M,UP,50,,Anambra_ANAMBRA-SOUTH.pdf
Anambra,ANAMBRA SOUTH,SD/012/AN,24,IGWILO SYLVESTER CHUKWUELOKA,M,UPP,930,,Anambra_ANAMBRA-SOUTH.pdf
Anambra,ANAMBRA SOUTH,SD/012/AN,25,PATRICK IFEANYI UBAH,M,YPP,87081,ELECTED,Anambra_ANAMBRA-SOUTH.pdf
Anambra,ANAMBRA SOUTH,SD/012/AN,26,UMEOHANA-IKE ESTHER IFY,F,ZLP,1017,,Anambra_ANAMBRA-SOUTH.pdf
Bauchi,BAUCHI CENTRAL,SD/014/BA,1,ALIYU UMAR KAFI,M,ACD,317,,Bauchi_BAUCHI-CENTRAL.pdf
Bauchi,BAUCHI CENTRAL,SD/014/BA,2,BABAGIDA USMAN SHEHU,M,ADC,467,,Bauchi_BAUCHI-CENTRAL.pdf
Bauchi,BAUCHI CENTRAL,SD/014/BA,3,JIKA DAUDA HALLIRU,M,APC,120871,ELECTED,Bauchi_BAUCHI-CENTRAL.pdf
Bauchi,BAUCHI CENTRAL,SD/014/BA,4,HUSSAIN SAMAILA,M,APM,303,,Bauchi_BAUCHI-CENTRAL.pdf
Bauchi,BAUCHI CENTRAL,SD/014/BA,5,KASUWA ISA,M,APP,235,,Bauchi_BAUCHI-CENTRAL.pdf
Bauchi,BAUCHI CENTRAL,SD/014/BA,6,MUSTAPHA ABDULLAHI,M,DA,153,,Bauchi_BAUCHI-CENTRAL.pdf
Bauchi,BAUCHI CENTRAL,SD/014/BA,7,MUSTAPHA MOHAMMAD,M,DPC,131,,Bauchi_BAUCHI-CENTRAL.pdf
Bauchi,BAUCHI CENTRAL,SD/014/BA,8,MOHAMMED SANI BURRA,M,GPN,953,,Bauchi_BAUCHI-CENTRAL.pdf
Bauchi,BAUCHI CENTRAL,SD/014/BA,9,GARBA YUNUSA,M,JMPP,119,,Bauchi_BAUCHI-CENTRAL.pdf
Bauchi,BAUCHI CENTRAL,SD/014/BA,10,ISA IBRAHIM,M,MAJA,74,,Bauchi_BAUCHI-CENTRAL.pdf
Bauchi,BAUCHI CENTRAL,SD/014/BA,11,AHMED ADAMU ABDULKADIR,M,MMN,184,,Bauchi_BAUCHI-CENTRAL.pdf
Bauchi,BAUCHI CENTRAL,SD/014/BA,12,ABUBAKAR ISAH,M,NNPP,9414,,Bauchi_BAUCHI-CENTRAL.pdf
Bauchi,BAUCHI CENTRAL,SD/014/BA,13,HAMMA MISAU ISAH,M,PDP,57069,,Bauchi_BAUCHI-CENTRAL.pdf
Bauchi,BAUCHI CENTRAL,SD/014/BA,14,BAPPA ALIYU MISAU,M,PRP,66024,,Bauchi_BAUCHI-CENTRAL.pdf
Bauchi,BAUCHI CENTRAL,SD/014/BA,15,SULEIMAN ABUBAKAR,M,SDP,2582,,Bauchi_BAUCHI-CENTRAL.pdf
Bauchi,BAUCHI NORTH,SD/015/BA,1,AUFA HASSAN ADAMU,M,ACD,270,,Bauchi_BAUCHI-NORTH.pdf
Bauchi,BAUCHI NORTH,SD/015/BA,2,MUSA NADABO ISAH,M,ADC,542,,Bauchi_BAUCHI-NORTH.pdf
Bauchi,BAUCHI NORTH,SD/015/BA,3,BULKACHUWA ADAMU MUHAMMED,M,APC,110631,ELECTED,Bauchi_BAUCHI-NORTH.pdf
Bauchi,BAUCHI NORTH,SD/015/BA,4,MOH'D ABUBAKAR,M,APP,262,,Bauchi_BAUCHI-NORTH.pdf
Bauchi,BAUCHI NORTH,SD/015/BA,5,FAIZA ABDULLAHI,F,DA,190,,Bauchi_BAUCHI-NORTH.pdf
Bauchi,BAUCHI NORTH,SD/015/BA,6,ABDULMALIK MAHMOUD,M,GPN,1823,,Bauchi_BAUCHI-NORTH.pdf
Bauchi,BAUCHI NORTH,SD/015/BA,7,SAMAILA UMAR,M,JMPP,441,,Bauchi_BAUCHI-NORTH.pdf
Bauchi,BAUCHI NORTH,SD/015/BA,8,MUSTAPHA FAROUK,M,NNPP,92140,,Bauchi_BAUCHI-NORTH.pdf
Bauchi,BAUCHI NORTH,SD/015/BA,9,NAZIF SULEIMAN MUHAMMED,M,PDP,56379,,Bauchi_BAUCHI-NORTH.pdf
Bauchi,BAUCHI NORTH,SD/015/BA,10,GARBA A.GAMAWA,M,PRP,12345,,Bauchi_BAUCHI-NORTH.pdf
Bauchi,BAUCHI NORTH,SD/015/BA,11,MOHAMMED M.IDRIS,M,SDP,3920,,Bauchi_BAUCHI-NORTH.pdf
Bauchi,BAUCHI SOUTH,SD/013/BA,1,MUHAMMED LAWAL,MALE,ACD,243,,Bauchi_BAUCHI-SOUTH.pdf
Bauchi,BAUCHI SOUTH,SD/013/BA,2,BABAYO UMAR MISAU,MALE,ADC,760,,Bauchi_BAUCHI-SOUTH.pdf
Bauchi,BAUCHI SOUTH,SD/013/BA,3,YAHAYA LAWAL GUMAU,MALE,APC,250725,ELECTED,Bauchi_BAUCHI-SOUTH.pdf
Bauchi,BAUCHI SOUTH,SD/013/BA,4,ADAMU MUSA UMAR,MALE,APM,387,,Bauchi_BAUCHI-SOUTH.pdf
Bauchi,BAUCHI SOUTH,SD/013/BA,5,ADAMU YAKUBU JIBRIN,MALE,APP,193,,Bauchi_BAUCHI-SOUTH.pdf
Bauchi,BAUCHI SOUTH,SD/013/BA,6,ADAMU ANWAL MUSA,MALE,BNPP,97,,Bauchi_BAUCHI-SOUTH.pdf
Bauchi,BAUCHI SOUTH,SD/013/BA,7,NURU GARBA,MALE,DA,168,,Bauchi_BAUCHI-SOUTH.pdf
Bauchi,BAUCHI SOUTH,SD/013/BA,8,AHMAD LADO IBRAHIM,MALE,DPC,135,,Bauchi_BAUCHI-SOUTH.pdf
Bauchi,BAUCHI SOUTH,SD/013/BA,9,IBRAHIM SANI,MALE,GPN,793,,Bauchi_BAUCHI-SOUTH.pdf
Bauchi,BAUCHI SOUTH,SD/013/BA,10,DAGUMA MUHAMMAD A.A,MALE,JMPP,166,,Bauchi_BAUCHI-SOUTH.pdf
Bauchi,BAUCHI SOUTH,SD/013/BA,11,IBRAHIM BALA MAIDAWA,MALE,MAJA,107,,Bauchi_BAUCHI-SOUTH.pdf
Bauchi,BAUCHI SOUTH,SD/013/BA,12,IBRAHIM AYUBA,MALE,MMN,101,,Bauchi_BAUCHI-SOUTH.pdf
Bauchi,BAUCHI SOUTH,SD/013/BA,13,AMINU ABDULLAHI,MALE,MPN,480,,Bauchi_BAUCHI-SOUTH.pdf
Bauchi,BAUCHI SOUTH,SD/013/BA,14,TAFAWA BALEWA ABUBAKAR,MALE,NNPP,8091,,Bauchi_BAUCHI-SOUTH.pdf
Bauchi,BAUCHI SOUTH,SD/013/BA,15,SANTURAKI KABIR,MALE,PDC,935,,Bauchi_BAUCHI-SOUTH.pdf
Bauchi,BAUCHI SOUTH,SD/013/BA,16,DAHIRU GARBA,MALE,PDP,175527,,Bauchi_BAUCHI-SOUTH.pdf
Bauchi,BAUCHI SOUTH,SD/013/BA,17,LAWAL HUSSAINI IBRAHIM,MALE,PRP,43386,,Bauchi_BAUCHI-SOUTH.pdf
Bauchi,BAUCHI SOUTH,SD/013/BA,18,UMAR DALHA,MALE,SDP,664,,Bauchi_BAUCHI-SOUTH.pdf
Bayelsa,BAYELSA CENTRAL,SD/017/BY,1,BEFORD AKAHKOLI,MALE,ADC,221,,Bayelsa_BAYELSA-CENTRAL.pdf
Bayelsa,BAYELSA CENTRAL,SD/017/BY,2,FESTUS DAUMIEBI SUNDAY,MALE,APC,70998,,Bayelsa_BAYELSA-CENTRAL.pdf
Bayelsa,BAYELSA CENTRAL,SD/017/BY,3,MAXWELL INEBIMO,MALE,APM,38,,Bayelsa_BAYELSA-CENTRAL.pdf
Bayelsa,BAYELSA CENTRAL,SD/017/BY,4,EZRA YOHANA JAMAICA,FEMALE,DA,26,,Bayelsa_BAYELSA-CENTRAL.pdf
Bayelsa,BAYELSA CENTRAL,SD/017/BY,5,SIKPI EBIMOBOWEI,MALE,GDPN,39,,Bayelsa_BAYELSA-CENTRAL.pdf
Bayelsa,BAYELSA CENTRAL,SD/017/BY,6,APPAH AMANAWA GODWILL,MALE,LP,58,,Bayelsa_BAYELSA-CENTRAL.pdf
Bayelsa,BAYELSA CENTRAL,SD/017/BY,7,EBIERE EKEUWEI J.,FEMALE,MPN,7,,Bayelsa_BAYELSA-CENTRAL.pdf
Bayelsa,BAYELSA CENTRAL,SD/017/BY,8,KIEN GOVERNOR D.,MALE,NAC,17,,Bayelsa_BAYELSA-CENTRAL.pdf
Bayelsa,BAYELSA CENTRAL,SD/017/BY,9,KETEBU BOLERE ELIZABETH,FEMALE,NRM,51,,Bayelsa_BAYELSA-CENTRAL.pdf
Bayelsa,BAYELSA CENTRAL,SD/017/BY,10,DOUYEMIEGHA-SUOWARI EBINDU RUTH,FEMALE,NUP,200,,Bayelsa_BAYELSA-CENTRAL.pdf
Bayelsa,BAYELSA CENTRAL,SD/017/BY,11,DIRI DOUYE,MALE,PDP,83978,ELECTED,Bayelsa_BAYELSA-CENTRAL.pdf
Bayelsa,BAYELSA CENTRAL,SD/017/BY,12,ABRAHAM DIDIEKERE,MALE,PPA,24,,Bayelsa_BAYELSA-CENTRAL.pdf
Bayelsa,BAYELSA CENTRAL,SD/017/BY,13,DAUZUO FAWEI,MALE,SDP,119,,Bayelsa_BAYELSA-CENTRAL.pdf
Bayelsa,BAYELSA CENTRAL,SD/017/BY,14,AYAH DICKSON JOHN,MALE,YDP,98,,Bayelsa_BAYELSA-CENTRAL.pdf
Bayelsa,BAYELSA EAST,SD/016/BY,1,CHARLES SILVA OPUALA,MALE,A,1159,,Bayelsa_BAYELSA-EAST.pdf
Bayelsa,BAYELSA EAST,SD/016/BY,2,NIMI BARIGHA AMANGE,MALE,ADC,16936,,Bayelsa_BAYELSA-EAST.pdf
Bayelsa,BAYELSA EAST,SD/016/BY,3,DEGI EREMIENYO BIOBARAKU WANGAGRA,MALE,APC,43303,ELECTED,Bayelsa_BAYELSA-EAST.pdf
Bayelsa,BAYELSA EAST,SD/016/BY,4,INIEKAILANYO MICAH NGOZI,MALE,CAP,40,,Bayelsa_BAYELSA-EAST.pdf
Bayelsa,BAYELSA EAST,SD/016/BY,5,AWAKI STANLY EBINABIANO,MALE,DA,75,,Bayelsa_BAYELSA-EAST.pdf
Bayelsa,BAYELSA EAST,SD/016/BY,6,OMOH DIKEALA,MALE,GDPN,13,,Bayelsa_BAYELSA-EAST.pdf
Bayelsa,BAYELSA EAST,SD/016/BY,7,AKPODI BK. AGAGOWEI,MALE,KP,11,,Bayelsa_BAYELSA-EAST.pdf
Bayelsa,BAYELSA EAST,SD/016/BY,8,WILLS INIRUO,MALE,LP,570,,Bayelsa_BAYELSA-EAST.pdf
Bayelsa,BAYELSA EAST,SD/016/BY,9,OJOKO ANTHONY,MALE,MMN,74,,Bayelsa_BAYELSA-EAST.pdf
Bayelsa,BAYELSA EAST,SD/016/BY,10,CLEMENT - JOE ALAGOATARIMFAGHA,MALE,NRM,72,,Bayelsa_BAYELSA-EAST.pdf
Bayelsa,BAYELSA EAST,SD/016/BY,11,IPIGANSI IZAGARA BLESSING,MALE,PDP,32363,,Bayelsa_BAYELSA-EAST.pdf
Bayelsa,BAYELSA EAST,SD/016/BY,12,ENU OTONYE,MALE,PPN,12,,Bayelsa_BAYELSA-EAST.pdf
Bayelsa,BAYELSA EAST,SD/016/BY,13,APPOLUS NENGIMINI,MALE,SDP,100,,Bayelsa_BAYELSA-EAST.pdf
Bayelsa,BAYELSA EAST,SD/016/BY,14,JOHNNY JOHNNY,MALE,UPN,6,,Bayelsa_BAYELSA-EAST.pdf
Bayelsa,BAYELSA WEST,SD/018/BY,1,OWOUPELE ENEORIEKUMOH O.,MALE,A,6,,Bayelsa_BAYELSA-WEST.pdf
Bayelsa,BAYELSA WEST,SD/018/BY,2,PERETIEMO EBI MICHEAL,MALE,AA,19,,Bayelsa_BAYELSA-WEST.pdf
Bayelsa,BAYELSA WEST,SD/018/BY,3,OMEMU ENEINKANDE H.,MALE,ADC,32,,Bayelsa_BAYELSA-WEST.pdf
Bayelsa,BAYELSA WEST,SD/018/BY,4,KARIMO MATHEW ADO,MALE,APC,20219,,Bayelsa_BAYELSA-WEST.pdf
Bayelsa,BAYELSA WEST,SD/018/BY,5,EMOMOTIMI EMMANUEL,MALE,APM,29,,Bayelsa_BAYELSA-WEST.pdf
Bayelsa,BAYELSA WEST,SD/018/BY,6,OWEIFABO FELIX EBIKEMEFA,MALE,CAP,12,,Bayelsa_BAYELSA-WEST.pdf
Bayelsa,BAYELSA WEST,SD/018/BY,7,AZUAN DOGOOD FELIX,MALE,DA,10,,Bayelsa_BAYELSA-WEST.pdf
Bayelsa,BAYELSA WEST,SD/018/BY,8,DOROU TISSA OKORO,MALE,GDPN,4,,Bayelsa_BAYELSA-WEST.pdf
Bayelsa,BAYELSA WEST,SD/018/BY,9,WEIKEZI GABRIEL OWEI,MALE,JMPP,6,,Bayelsa_BAYELSA-WEST.pdf
Bayelsa,BAYELSA WEST,SD/018/BY,10,OGBORIYO AUGUSTINE,MALE,LP,21,,Bayelsa_BAYELSA-WEST.pdf
Bayelsa,BAYELSA WEST,SD/018/BY,11,AMGBARE KENNY KENEWENEMOR,MALE,NRM,42,,Bayelsa_BAYELSA-WEST.pdf
Bayelsa,BAYELSA WEST,SD/018/BY,12,EWHRUDJAKPO LAWRENCE O.,MALE,PDP,49912,ELECTED,Bayelsa_BAYELSA-WEST.pdf
Bayelsa,BAYELSA WEST,SD/018/BY,13,PERETU ALEXANDER BEKEAREREBO,MALE,PPA,19,,Bayelsa_BAYELSA-WEST.pdf
Bayelsa,BAYELSA WEST,SD/018/BY,14,PRINCE ONIEKPE AWOFU,MALE,SDP,19,,Bayelsa_BAYELSA-WEST.pdf
Bayelsa,BAYELSA WEST,SD/018/BY,15,VICTOR MAGBODO BEN,MALE,SNP,15,,Bayelsa_BAYELSA-WEST.pdf
Bayelsa,BAYELSA WEST,SD/018/BY,16,JACK OKUBOEBI CHARLES,MALE,YDP,12,,Bayelsa_BAYELSA-WEST.pdf
Benue,BENUE NORTH EAST,SD/019/BN,1,MALU TORNGEE JOSEPH,MALE,AA,1599,,Benue_BENUE-NORTHEAST.pdf
Benue,BENUE NORTH EAST,SD/019/BN,2,MATHEW AMBE NGUTOR,MALE,ACD,56,,Benue_BENUE-NORTHEAST.pdf
Benue,BENUE NORTH EAST,SD/019/BN,3,CHIEF COL. BENJAMIN ABOHO,MALE,ADC,1884,,Benue_BENUE-NORTHEAST.pdf
Benue,BENUE NORTH EAST,SD/019/BN,4,TARBO ERNEST TERUNGWA,MALE,ANN,397,,Benue_BENUE-NORTHEAST.pdf
Benue,BENUE NORTH EAST,SD/019/BN,5,ADZAPE - ORUBIBI MIMI,FEMALE,APC,81603,,Benue_BENUE-NORTHEAST.pdf
Benue,BENUE NORTH EAST,SD/019/BN,6,AKAAGERGER JOSEPH IORSHAGHER,MALE,APGA,8099,,Benue_BENUE-NORTHEAST.pdf
Benue,BENUE NORTH EAST,SD/019/BN,7,RAPHAEL IKYAABO ORBEN,MALE,APM,62,,Benue_BENUE-NORTHEAST.pdf
Benue,BENUE NORTH EAST,SD/019/BN,8,ATSEHEKAA FREDERICK TYEKU JUSTIN,MALE,CNP,54,,Benue_BENUE-NORTHEAST.pdf
Benue,BENUE NORTH EAST,SD/019/BN,9,AWASE TERZM NGWE CEDDIC,MALE,DA,65,,Benue_BENUE-NORTHEAST.pdf
Benue,BENUE NORTH EAST,SD/019/BN,10,BUTU LOVELINE ONGO,FEMALE,GDPN,61,,Benue_BENUE-NORTHEAST.pdf
Benue,BENUE NORTH EAST,SD/019/BN,11,KUREVER TERNA DANIEL,MALE,JMPP,61,,Benue_BENUE-NORTHEAST.pdf
Benue,BENUE NORTH EAST,SD/019/BN,12,ADZONGO ESTHER TERSOO,FEMALE,LP,300,,Benue_BENUE-NORTHEAST.pdf
Benue,BENUE NORTH EAST,SD/019/BN,13,ALAKALI JOSEPH SHIAN,MALE,NCP,1331,,Benue_BENUE-NORTHEAST.pdf
Benue,BENUE NORTH EAST,SD/019/BN,14,GABRIEL TORWUA SUSWAM,MALE,PDP,148615,ELECTED,Benue_BENUE-NORTHEAST.pdf
Benue,BENUE NORTH EAST,SD/019/BN,15,ZAVER FRANCIS,MALE,PPN,681,,Benue_BENUE-NORTHEAST.pdf
Benue,BENUE NORTH EAST,SD/019/BN,16,VANDEFAN TERSUGH JAMES,MALE,PRP,4874,,Benue_BENUE-NORTHEAST.pdf
Benue,BENUE NORTH EAST,SD/019/BN,17,AMASE BENJAMIN,MALE,PT,139,,Benue_BENUE-NORTHEAST.pdf
Benue,BENUE NORTH EAST,SD/019/BN,18,GEMADE BARNABAS ANDYAR,MALE,SDP,32534,,Benue_BENUE-NORTHEAST.pdf
Benue,BENUE NORTH EAST,SD/019/BN,19,CHIA IORNENGEN,MALE,YPP,254,,Benue_BENUE-NORTHEAST.pdf
Benue,BENUE NORTH EAST,SD/019/BN,20,KENNEDY TERSOO UBWA,MALE,ZLP,79,,Benue_BENUE-NORTHEAST.pdf
Benue,BENUE NORTH WEST,SD/020/BN,1,SOLOMON IORUNDU ANUNDU,M,ACD,77,,Benue_BENUE-NORTHWEST.pdf
Benue,BENUE NORTH WEST,SD/020/BN,2,SWENDE LEEMGA,M,ADC,774,,Benue_BENUE-NORTHWEST.pdf
Benue,BENUE NORTH WEST,SD/020/BN,3,AKUME GEORGE,M,APC,115422,,Benue_BENUE-NORTHWEST.pdf
Benue,BENUE NORTH WEST,SD/020/BN,4,AYONGO EMMANUEL T,M,DA,156,,Benue_BENUE-NORTHWEST.pdf
Benue,BENUE NORTH WEST,SD/020/BN,5,FAVOUR SHUAIBU,F,JMPP,51,,Benue_BENUE-NORTHWEST.pdf
Benue,BENUE NORTH WEST,SD/020/BN,6,NOR-UGOR VICTORIA KUWUA,F,LP,933,,Benue_BENUE-NORTHWEST.pdf
Benue,BENUE NORTH WEST,SD/020/BN,7,AGBER YOHANE ORKUR,M,NCP,1352,,Benue_BENUE-NORTHWEST.pdf
Benue,BENUE NORTH WEST,SD/020/BN,8,EMMANUEL YISA ORKER-JEV,M,PDP,157726,ELECTED,Benue_BENUE-NORTHWEST.pdf
Benue,BENUE NORTH WEST,SD/020/BN,9,OGWIJI EMMANUEL IGOCHE,M,PPN,227,,Benue_BENUE-NORTHWEST.pdf
Benue,BENUE NORTH WEST,SD/020/BN,10,ATIM LUTER,M,PT,39,,Benue_BENUE-NORTHWEST.pdf
Benue,BENUE NORTH WEST,SD/020/BN,11,EZE EJIKE CALISTUS,M,SDP,2240,,Benue_BENUE-NORTHWEST.pdf
Benue,BENUE SOUTH,SD/021/BN,1,OGBOLE BILLY OKOLO,MALE,ACD,234,,Benue_BENUE-SOTH.pdf
Benue,BENUE SOUTH,SD/021/BN,2,ANGULU OCHOJEMA JULIET,FEMALE,ADC,836,,Benue_BENUE-SOTH.pdf
Benue,BENUE SOUTH,SD/021/BN,3,ADOKO LIGHT IMMANUEL,MALE,ADP,1455,,Benue_BENUE-SOTH.pdf
Benue,BENUE SOUTH,SD/021/BN,4,LAWANI STEPHEN,MALE,APC,47972,,Benue_BENUE-SOTH.pdf
Benue,BENUE SOUTH,SD/021/BN,5,ABUBAKAR USMAN,MALE,APDA,5504,,Benue_BENUE-SOTH.pdf
Benue,BENUE SOUTH,SD/021/BN,6,ULOKO STEPHEN UGWU,MALE,CAP,297,,Benue_BENUE-SOTH.pdf
Benue,BENUE SOUTH,SD/021/BN,7,MAGAJI ADAMS ADAMU,MALE,DA,109,,Benue_BENUE-SOTH.pdf
Benue,BENUE SOUTH,SD/021/BN,8,OCHOHO PAUL .A,MALE,JMPP,114,,Benue_BENUE-SOTH.pdf
Benue,BENUE SOUTH,SD/021/BN,9,INYAMPE DENNIS DOUGLAS,MALE,LP,2574,,Benue_BENUE-SOTH.pdf
Benue,BENUE SOUTH,SD/021/BN,10,EMMANUEL OKEGBO,MALE,NCP,57,,Benue_BENUE-SOTH.pdf
Benue,BENUE SOUTH,SD/021/BN,11,OLA ODEH PAUL,MALE,NRM,167,,Benue_BENUE-SOTH.pdf
Benue,BENUE SOUTH,SD/021/BN,12,PATRICK ABBA MORO,MALE,PDP,85162,ELECTED,Benue_BENUE-SOTH.pdf
Benue,BENUE SOUTH,SD/021/BN,13,UJAH OYIWONA RICHARD,MALE,PPC,625,,Benue_BENUE-SOTH.pdf
Benue,BENUE SOUTH,SD/021/BN,14,OKEWU MARY,FEMALE,PPN,137,,Benue_BENUE-SOTH.pdf
Benue,BENUE SOUTH,SD/021/BN,15,ALACHE ODE,FEMALE,PT,85,,Benue_BENUE-SOTH.pdf
Benue,BENUE SOUTH,SD/021/BN,16,ONOJA MIKE OKIBE,MALE,SDP,29901,,Benue_BENUE-SOTH.pdf
Borno,BORNO CENTRAL,SD/023/BR,1,SHETTIMA KASHIM,MALE,APC,342898,ELECTED,Borno_BORNO-CENTRAL.pdf
Borno,BORNO CENTRAL,SD/023/BR,2,MOHAMMED BUKAR SADU,MALE,APM,487,,Borno_BORNO-CENTRAL.pdf
Borno,BORNO CENTRAL,SD/023/BR,3,KADIRI FEMA,MALE,APP,205,,Borno_BORNO-CENTRAL.pdf
Borno,BORNO CENTRAL,SD/023/BR,4,IBRAHIM KACHALLA,MALE,BNPP,224,,Borno_BORNO-CENTRAL.pdf
Borno,BORNO CENTRAL,SD/023/BR,5,ABUBAKAR AWANA ZUBAIRU,MALE,C4C,483,,Borno_BORNO-CENTRAL.pdf
Borno,BORNO CENTRAL,SD/023/BR,6,BABAGANA ALHAJI GAMBO,MALE,DA,233,,Borno_BORNO-CENTRAL.pdf
Borno,BORNO CENTRAL,SD/023/BR,7,JIBRIN MUSTAPHA TATABE,MALE,GPN,625,,Borno_BORNO-CENTRAL.pdf
Borno,BORNO CENTRAL,SD/023/BR,8,MANGA TIJANI MODU,MALE,ID,362,,Borno_BORNO-CENTRAL.pdf
Borno,BORNO CENTRAL,SD/023/BR,9,BUNU IBRAHIM,MALE,JMPP,347,,Borno_BORNO-CENTRAL.pdf
Borno,BORNO CENTRAL,SD/023/BR,10,MOHAMMED UMAR RAHIS,MALE,KP,212,,Borno_BORNO-CENTRAL.pdf
Borno,BORNO CENTRAL,SD/023/BR,11,MUSA ABDULKAREEM ISA,MALE,NCMP,317,,Borno_BORNO-CENTRAL.pdf
Borno,BORNO CENTRAL,SD/023/BR,12,MUSA FATIMA,FEMALE,NEPP,325,,Borno_BORNO-CENTRAL.pdf
Borno,BORNO CENTRAL,SD/023/BR,13,ISA MAMMAN,MALE,NPM,158,,Borno_BORNO-CENTRAL.pdf
Borno,BORNO CENTRAL,SD/023/BR,14,MALA MOHAMMED,MALE,NRM,429,,Borno_BORNO-CENTRAL.pdf
Borno,BORNO CENTRAL,SD/023/BR,15,MUHAMMED ABBA AJI,MALE,PDP,75569,,Borno_BORNO-CENTRAL.pdf
Borno,BORNO CENTRAL,SD/023/BR,16,MUHAMMAD ALI,MALE,PPA,222,,Borno_BORNO-CENTRAL.pdf
Borno,BORNO CENTRAL,SD/023/BR,17,ALI MODU,MALE,UPC,180,,Borno_BORNO-CENTRAL.pdf
Borno,BORNO CENTRAL,SD/023/BR,18,IBRAHIM BABA,MALE,UPN,211,,Borno_BORNO-CENTRAL.pdf
Borno,BORNO CENTRAL,SD/023/BR,19,GARBA ABUBAKAR BARMA,MALE,UPP,169,,Borno_BORNO-CENTRAL.pdf
Borno,BORNO CENTRAL,SD/023/BR,20,GONI ALI MUSTAPHA,MALE,YES,171,,Borno_BORNO-CENTRAL.pdf
Borno,BORNO NORTH,SD/022/BR,1,KYARI ABUBAKAR SHAIB,MALE,APC,76963,ELECTED,Borno_BORNO-NORTH.pdf
Borno,BORNO NORTH,SD/022/BR,2,ABDULRAHMAN MOHAMMED TATABE,MALE,APM,221,,Borno_BORNO-NORTH.pdf
Borno,BORNO NORTH,SD/022/BR,3,TERAB WAKIL,MALE,GPN,138,,Borno_BORNO-NORTH.pdf
Borno,BORNO NORTH,SD/022/BR,4,ISA LAWAN,MALE,PDP,36042,,Borno_BORNO-NORTH.pdf
Borno,BORNO NORTH,SD/022/BR,5,AHMED ALHAJI MUHAMMAD,MALE,PPA,138,,Borno_BORNO-NORTH.pdf
Borno,BORNO NORTH,SD/022/BR,6,AJA ZARMA JARMA,MALE,UPC,59,,Borno_BORNO-NORTH.pdf
Borno,BORNO NORTH,SD/022/BR,7,MUHAMMAD BUKAR ALIBE,MALE,UPN,65,,Borno_BORNO-NORTH.pdf
Borno,BORNO NORTH,SD/022/BR,8,UMAR ALI,MALE,YES,69,,Borno_BORNO-NORTH.pdf
Borno,BORNO SOUTH,SD/024/BR,1,NDUME MOHAMMED ALI,M,APC,300637,ELECTED,Borno_BORNO-SOUTH.pdf
Borno,BORNO SOUTH,SD/024/BR,2,GARBA ADAMU,M,APM,339,,Borno_BORNO-SOUTH.pdf
Borno,BORNO SOUTH,SD/024/BR,3,BUKAR WAKIL,M,GPN,2475,,Borno_BORNO-SOUTH.pdf
Borno,BORNO SOUTH,SD/024/BR,4,SHETTIMA ALH MUSA,M,JMPP,94,,Borno_BORNO-SOUTH.pdf
Borno,BORNO SOUTH,SD/024/BR,5,MUSTAPHA UMAR,M,KP,439,,Borno_BORNO-SOUTH.pdf
